Current Date,Next Date,HCHO reading
2019-04-15,2019-04-16,0.00021145754345977
2019-04-16,2019-04-17,0.00021432522746105554
2019-04-17,2019-04-18,0.0002161446972567875
2019-04-18,2019-04-19,0.0002162962247226
2019-04-19,2019-04-20,0.0002595917978659
2019-04-20,2019-04-21,0.00021990494598388572
2019-04-21,2019-04-22,0.0001301541911352
2019-04-22,2019-04-23,0.0001844679986247
2019-04-23,2019-04-24,0.0002139409536759
2019-04-24,2019-04-25,0.0001655682962151
2019-04-25,2019-04-26,0.00020610201635293702
2019-04-26,2019-04-27,0.0001514479517936
2019-04-27,2019-04-28,0.0002250748242950375
2019-04-28,2019-04-29,0.0001933094048709
2019-04-29,2019-04-30,0.0002215453332479111
2019-04-30,2019-05-01,0.0002215453332479111
2019-05-01,2019-05-02,0.0001575081949626
2019-05-02,2019-05-03,0.0001803331106202
2019-05-03,2019-05-04,0.00020620680913616666
2019-05-04,2019-05-05,0.0002185603449485
2019-05-05,2019-05-06,8.02505700569093e-05
2019-05-06,2019-05-07,0.0001420565734228
2019-05-07,2019-05-08,0.0001650123219606
2019-05-08,2019-05-09,0.0001460277152315
2019-05-09,2019-05-10,0.0001493288295852
2019-05-10,2019-05-11,0.0002057718166517
2019-05-11,2019-05-12,0.0001641032775009
2019-05-12,2019-05-13,0.0001183245679523
2019-05-13,2019-05-14,0.000132961175467
2019-05-14,2019-05-15,7.061668788806564e-05
2019-05-15,2019-05-16,0.0001099983599625
2019-05-16,2019-05-17,0.00014039193757
2019-05-17,2019-05-18,9.796423680909052e-05
2019-05-18,2019-05-19,0.0001672252690382
2019-05-19,2019-05-20,0.0001708734532433
2019-05-20,2019-05-21,0.0001702025749611
2019-05-21,2019-05-22,8.681519324789669e-05
2019-05-22,2019-05-23,0.00013627071252433776
2019-05-23,2019-05-24,0.0001317915208436
2019-05-24,2019-05-25,0.0001478469051026
2019-05-25,2019-05-26,5.233601288103446e-05
2019-05-26,2019-05-27,6.244214568722449e-05
2019-05-27,2019-05-28,0.0001554720535695
2019-05-28,2019-05-29,0.0001478338478629
2019-05-29,2019-05-30,0.0002594716110907
2019-05-30,2019-05-31,0.0001839537987904
2019-05-31,2019-06-01,0.0001362219972734
2019-06-01,2019-06-02,0.00029028932252
2019-06-02,2019-06-03,8.689925325647776e-05
2019-06-03,2019-06-04,5.326767952292086e-05
2019-06-04,2019-06-05,0.00014231884570006312
2019-06-05,2019-06-06,0.0001831308562142
2019-06-06,2019-06-07,0.0001107527266757
2019-06-07,2019-06-08,0.00012899357726773526
2019-06-08,2019-06-09,0.0001016282390748
2019-06-09,2019-06-10,0.0001031225757099
2019-06-10,2019-06-11,7.052022641624787e-05
2019-06-11,2019-06-12,0.00010890675547304057
2019-06-12,2019-06-13,7.641586794332751e-05
2019-06-13,2019-06-14,9.911230747740838e-05
2019-06-14,2019-06-15,4.476508603528659e-05
2019-06-15,2019-06-16,8.874790674644237e-05
2019-06-16,2019-06-17,0.0001036898047182
2019-06-17,2019-06-18,6.254904112252405e-05
2019-06-18,2019-06-19,4.044776585398717e-05
2019-06-19,2019-06-20,8.137699574065275e-05
2019-06-20,2019-06-21,6.486313851680483e-05
2019-06-21,2019-06-22,7.596461057098013e-05
2019-06-22,2019-06-23,6.276923714177916e-05
2019-06-23,2019-06-24,3.975250153742814e-06
2019-06-24,2019-06-25,2.350395803767515e-05
2019-06-25,2019-06-26,6.143640832222758e-05
2019-06-26,2019-06-27,5.766881840670949e-05
2019-06-27,2019-06-28,9.21571666151843e-05
2019-06-28,2019-06-29,6.881439911210648e-05
2019-06-29,2019-06-30,4.0286492569713336e-05
2019-06-30,2019-07-01,9.635928192938444e-05
2019-07-01,2019-07-02,0.0001139054980655
2019-07-02,2019-07-03,-3.141104389214888e-05
2019-07-03,2019-07-04,9.606986007138548e-05
2019-07-04,2019-07-05,0.0001960435483633
2019-07-05,2019-07-06,0.0001459304130623
2019-07-06,2019-07-07,0.0001095716652343
2019-07-07,2019-07-08,8.79497175326613e-05
2019-07-08,2019-07-09,9.495055021976353e-05
2019-07-09,2019-07-10,5.126272274868695e-05
2019-07-10,2019-07-11,8.914442541807938e-05
2019-07-11,2019-07-12,0.0001034305735962
2019-07-12,2019-07-13,0.0001479718659731
2019-07-13,2019-07-14,0.0001014250337250044
2019-07-14,2019-07-15,0.0001180037843603
2019-07-15,2019-07-16,0.00011511847011619973
2019-07-16,2019-07-17,6.381705256895567e-05
2019-07-17,2019-07-18,0.00010254314947736303
2019-07-18,2019-07-19,9.711974152924591e-05
2019-07-19,2019-07-20,9.534089528566676e-05
2019-07-20,2019-07-21,0.0001185178480227
2019-07-21,2019-07-22,6.974881398491561e-05
2019-07-22,2019-07-23,0.00010358165641769521
2019-07-23,2019-07-24,0.00010358165641769521
2019-07-24,2019-07-25,0.0001310857688385
2019-07-25,2019-07-26,0.00010023465355507425
2019-07-26,2019-07-27,0.0002642736307096
2019-07-27,2019-07-28,0.0001146819336316
2019-07-28,2019-07-29,5.229923836426428e-05
2019-07-29,2019-07-30,0.0001509563424204
2019-07-30,2019-07-31,6.217228796589053e-05
2019-07-31,2019-08-01,0.0002305019175293
2019-08-01,2019-08-02,0.0001395386754656
2019-08-02,2019-08-03,0.00013502873432334113
2019-08-03,2019-08-04,7.318949563755295e-05
2019-08-04,2019-08-05,0.0001355912774878
2019-08-05,2019-08-06,0.00013542905680505077
2019-08-06,2019-08-07,0.0001834443391999
2019-08-07,2019-08-08,0.0001614629767598
2019-08-08,2019-08-09,0.00013038384844621078
2019-08-09,2019-08-10,9.992599379822794e-06
2019-08-10,2019-08-11,0.00012742776798289624
2019-08-11,2019-08-12,0.00012448669617820828
2019-08-12,2019-08-13,0.0001875035522971
2019-08-13,2019-08-14,0.00012724613088965368
2019-08-14,2019-08-15,0.000124756102564
2019-08-15,2019-08-16,0.000145433951862
2019-08-16,2019-08-17,9.525990797175922e-05
2019-08-17,2019-08-18,0.00012969334714776887
2019-08-18,2019-08-19,0.0001130942443264
2019-08-19,2019-08-20,0.0001739739424623
2019-08-20,2019-08-21,5.130698373615829e-06
2019-08-21,2019-08-22,0.00010689312490462472
2019-08-22,2019-08-23,0.00012073605712245357
2019-08-23,2019-08-24,0.00012073605712245357
2019-08-24,2019-08-25,0.00012073605712245357
2019-08-25,2019-08-26,-6.727133903549927e-05
2019-08-26,2019-08-27,8.43396440749394e-05
2019-08-27,2019-08-28,0.0001135170721962
2019-08-28,2019-08-29,-4.308123970986344e-05
2019-08-29,2019-08-30,0.0001104637713985
2019-08-30,2019-08-31,2.6577396711990972e-05
2019-08-31,2019-09-01,6.707956752554541e-05
2019-09-01,2019-09-02,8.918204765018657e-05
2019-09-02,2019-09-03,-1.104408623759721e-05
2019-09-03,2019-09-04,3.567789881243288e-05
2019-09-04,2019-09-05,6.655727948340817e-05
2019-09-05,2019-09-06,3.910894110920791e-05
2019-09-06,2019-09-07,3.910894110920791e-05
2019-09-07,2019-09-08,5.719395261656927e-05
2019-09-08,2019-09-09,8.98148777864881e-05
2019-09-09,2019-09-10,0.0001340254792386
2019-09-10,2019-09-11,0.0001160963242857
2019-09-11,2019-09-12,7.060920434009904e-05
2019-09-12,2019-09-13,7.611318029361254e-05
2019-09-13,2019-09-14,7.740369640333642e-05
2019-09-14,2019-09-15,7.544063786219473e-05
2019-09-15,2019-09-16,9.273758268215311e-05
2019-09-16,2019-09-17,9.273758268215311e-05
2019-09-17,2019-09-18,9.928265848183936e-05
2019-09-18,2019-09-19,5.674733620253392e-05
2019-09-19,2019-09-20,6.506322566497633e-05
2019-09-20,2019-09-21,9.234944863565966e-05
2019-09-21,2019-09-22,9.24937068696125e-05
2019-09-22,2019-09-23,1.810667997470515e-05
2019-09-23,2019-09-24,5.810273717795698e-05
2019-09-24,2019-09-25,0.0001749232296563
2019-09-25,2019-09-26,8.146683567362558e-05
2019-09-26,2019-09-27,8.146683567362558e-05
2019-09-27,2019-09-28,3.371025041083115e-05
2019-09-28,2019-09-29,7.88708772586516e-05
2019-09-29,2019-09-30,8.70373120955856e-05
2019-09-30,2019-10-01,0.0001454748162583
2019-10-01,2019-10-02,6.443466264349476e-05
2019-10-02,2019-10-03,0.0001077302567442
2019-10-03,2019-10-04,0.00012734519605968103
2019-10-04,2019-10-05,0.0002009898888507
2019-10-05,2019-10-06,0.000258893463331
2019-10-06,2019-10-07,-1.4490360911167954e-07
2019-10-07,2019-10-08,6.019926816415872e-05
2019-10-08,2019-10-09,6.614159004638946e-05
2019-10-09,2019-10-10,0.0001017636188686
2019-10-10,2019-10-11,0.0001660576512546
2019-10-11,2019-10-12,0.00011441614769526518
2019-10-12,2019-10-13,-8.908489610261065e-06
2019-10-13,2019-10-14,0.00010171570066837702
2019-10-14,2019-10-15,0.0001060791429448
2019-10-15,2019-10-16,0.0002140748191416
2019-10-16,2019-10-17,0.00011651460493824753
2019-10-17,2019-10-18,7.891319694176466e-05
2019-10-18,2019-10-19,0.0002509312842807
2019-10-19,2019-10-20,0.00011502800911470576
2019-10-20,2019-10-21,0.00012188160173352413
2019-10-21,2019-10-22,0.00012984446054597194
2019-10-22,2019-10-23,0.00013452460082553395
2019-10-23,2019-10-24,0.00012821799073972073
2019-10-24,2019-10-25,0.00012821799073972073
2019-10-25,2019-10-26,-3.1219205748626694e-05
2019-10-26,2019-10-27,0.0001237558475120476
2019-10-27,2019-10-28,0.00012817502365385948
2019-10-28,2019-10-29,9.954175849127931e-05
2019-10-29,2019-10-30,9.954175849127931e-05
2019-10-30,2019-10-31,0.00010985603926603663
2019-10-31,2019-11-01,0.0001063504532794
2019-11-01,2019-11-02,0.0001774768347211
2019-11-02,2019-11-03,0.0001886189110071
2019-11-03,2019-11-04,-7.817408913979307e-05
2019-11-04,2019-11-05,0.0001277877985303
2019-11-05,2019-11-06,0.0001843718009165
2019-11-06,2019-11-07,0.0002056428348669
2019-11-07,2019-11-08,0.0001941913470078
2019-11-08,2019-11-09,7.824492713224594e-05
2019-11-09,2019-11-10,8.715247531654315e-05
2019-11-10,2019-11-11,0.0002539444945964
2019-11-11,2019-11-12,0.0002041940019707
2019-11-12,2019-11-13,0.0002165750668733
2019-11-13,2019-11-14,6.125360635138347e-05
2019-11-14,2019-11-15,6.395247983865537e-05
2019-11-15,2019-11-16,8.065719083391174e-05
2019-11-16,2019-11-17,0.00014649733535288664
2019-11-17,2019-11-18,8.94978263108342e-05
2019-11-18,2019-11-19,0.000156017211736
2019-11-19,2019-11-20,0.0001896863889985
2019-11-20,2019-11-21,3.38817601245183e-05
2019-11-21,2019-11-22,6.691197564337526e-05
2019-11-22,2019-11-23,0.0001287792730252344
2019-11-23,2019-11-24,0.00011626275086811784
2019-11-24,2019-11-25,0.00010649261185671981
2019-11-25,2019-11-26,9.27323049796473e-05
2019-11-26,2019-11-27,0.0001221743195979
2019-11-27,2019-11-28,0.0001188412187438
2019-11-28,2019-11-29,0.00011100152873641826
2019-11-29,2019-11-30,0.00011100152873641826
2019-11-30,2019-12-01,0.00011458547914068226
2019-12-01,2019-12-02,0.0002465931135161
2019-12-02,2019-12-03,0.0001176804775251387
2019-12-03,2019-12-04,0.0001473769337308
2019-12-04,2019-12-05,0.00015874639639714997
2019-12-05,2019-12-06,0.00015874639639714997
2019-12-06,2019-12-07,8.37378805377434e-05
2019-12-07,2019-12-08,0.00014374469322526868
2019-12-08,2019-12-09,-1.3191698488478e-05
2019-12-09,2019-12-10,0.00011667148960799306
2019-12-10,2019-12-11,0.0001247245182551987
2019-12-11,2019-12-12,7.364487175134613e-05
2019-12-12,2019-12-13,0.0001002804645766
2019-12-13,2019-12-14,0.0001610297559171
2019-12-14,2019-12-15,0.0001960549510717
2019-12-15,2019-12-16,0.0001172906521365
2019-12-16,2019-12-17,3.628711080527792e-05
2019-12-17,2019-12-18,7.314965575212608e-05
2019-12-18,2019-12-19,7.314965575212608e-05
2019-12-19,2019-12-20,7.163705221132361e-05
2019-12-20,2019-12-21,7.163705221132361e-05
2019-12-21,2019-12-22,4.793732083930929e-05
2019-12-22,2019-12-23,8.036976925815036e-05
2019-12-23,2019-12-24,7.627636617631086e-05
2019-12-24,2019-12-25,0.0001072019777463
2019-12-25,2019-12-26,0.00010601116209892829
2019-12-26,2019-12-27,9.045389003546796e-05
2019-12-27,2019-12-28,0.0001642742874337
2019-12-28,2019-12-29,0.0001805844588422
2019-12-29,2019-12-30,0.000103876101852
2019-12-30,2019-12-31,2.6467721812277357e-05
2019-12-31,2020-01-01,0.0001807247238951
2020-01-01,2020-01-02,9.633496020854536e-05
2020-01-02,2020-01-03,0.0001126936081057
2020-01-03,2020-01-04,0.0002053645654037
2020-01-04,2020-01-05,0.0001507927537975
2020-01-05,2020-01-06,0.0003289062851294
2020-01-06,2020-01-07,0.0001116605357003
2020-01-07,2020-01-08,7.794366560654974e-05
2020-01-08,2020-01-09,0.0001076805150194
2020-01-09,2020-01-10,4.106283001902346e-05
2020-01-10,2020-01-11,0.0001611926137142
2020-01-11,2020-01-12,-1.399785135734852e-05
2020-01-12,2020-01-13,1.874852305276349e-05
2020-01-13,2020-01-14,0.000148542685889
2020-01-14,2020-01-15,0.00017475335171
2020-01-15,2020-01-16,0.0003007535762718
2020-01-16,2020-01-17,0.0001351455223032
2020-01-17,2020-01-18,0.00013269935442152401
2020-01-18,2020-01-19,2.6839902862685936e-05
2020-01-19,2020-01-20,0.0001419667766806
2020-01-20,2020-01-21,0.0001131715883095
2020-01-21,2020-01-22,0.0001751888361625
2020-01-22,2020-01-23,0.00012566413869080918
2020-01-23,2020-01-24,-4.8082885768963024e-05
2020-01-24,2020-01-25,0.0001981369377604
2020-01-25,2020-01-26,1.7303302644902497e-05
2020-01-26,2020-01-27,0.0001756975661421
2020-01-27,2020-01-28,0.0001387031517931
2020-01-28,2020-01-29,0.0002198885377213
2020-01-29,2020-01-30,5.969327432907513e-05
2020-01-30,2020-01-31,0.0001501551933796
2020-01-31,2020-02-01,0.0002217975041786
2020-02-01,2020-02-02,0.0001376647346662
2020-02-02,2020-02-03,0.0001091789176545
2020-02-03,2020-02-04,0.0001386974365415
2020-02-04,2020-02-05,0.00012656947258685955
2020-02-05,2020-02-06,0.0002222889455135
2020-02-06,2020-02-07,0.0002871197162383
2020-02-07,2020-02-08,0.0002009660498433
2020-02-08,2020-02-09,0.000207676756615
2020-02-09,2020-02-10,0.0001468296748677
2020-02-10,2020-02-11,0.0002010711163343
2020-02-11,2020-02-12,0.0001898902298442
2020-02-12,2020-02-13,0.00019983558541928335
2020-02-13,2020-02-14,7.648226906644275e-05
2020-02-14,2020-02-15,0.0001065981050487
2020-02-15,2020-02-16,0.0002655561084769
2020-02-16,2020-02-17,0.0001622676483622
2020-02-17,2020-02-18,0.0002263362982321
2020-02-18,2020-02-19,8.459391919798319e-05
2020-02-19,2020-02-20,0.0001113597130089
2020-02-20,2020-02-21,0.0002048219876873
2020-02-21,2020-02-22,-3.0404588040939536e-05
2020-02-22,2020-02-23,0.00014532480065618966
2020-02-23,2020-02-24,0.0001863516307574
2020-02-24,2020-02-25,6.759116487426295e-05
2020-02-25,2020-02-26,7.135234672442683e-05
2020-02-26,2020-02-27,0.0002949805391025
2020-02-27,2020-02-28,0.0001852784942621
2020-02-28,2020-02-29,0.0001161346235688
2020-02-29,2020-03-01,0.0002430095316196
2020-03-01,2020-03-02,0.000207375169491
2020-03-02,2020-03-03,0.000150264617809295
2020-03-03,2020-03-04,0.0001779813217599
2020-03-04,2020-03-05,0.00015136136679774908
2020-03-05,2020-03-06,0.00016953796228161793
2020-03-06,2020-03-07,0.00023475817232888248
2020-03-07,2020-03-08,0.0001951639008502
2020-03-08,2020-03-09,0.0002944688357918
2020-03-09,2020-03-10,0.0001498565087293
2020-03-10,2020-03-11,0.0001391567594588
2020-03-11,2020-03-12,0.0002964918957615
2020-03-12,2020-03-13,0.0001226939272128
2020-03-13,2020-03-14,0.0002928554342565
2020-03-14,2020-03-15,0.0002728822591643
2020-03-15,2020-03-16,0.0001636816705774
2020-03-16,2020-03-17,0.0001205975738293
2020-03-17,2020-03-18,0.0001721821317441
2020-03-18,2020-03-19,0.0003068139574601
2020-03-19,2020-03-20,0.0003247910023535
2020-03-20,2020-03-21,0.0002492809738451
2020-03-21,2020-03-22,0.0002272133922326
2020-03-22,2020-03-23,0.0001005712979816
2020-03-23,2020-03-24,0.0002825151466826
2020-03-24,2020-03-25,0.0002675676277252
2020-03-25,2020-03-26,0.0001898647932688
2020-03-26,2020-03-27,0.0002208741864401
2020-03-27,2020-03-28,0.0002256953061847
2020-03-28,2020-03-29,0.0002742638717685
2020-03-29,2020-03-30,0.0001869650921015
2020-03-30,2020-03-31,0.000246601869607
2020-03-31,2020-04-01,0.0001302091970911
2020-04-01,2020-04-02,0.0002447711209357
2020-04-02,2020-04-03,0.0002865056029564
2020-04-03,2020-04-04,0.0001977670343773
2020-04-04,2020-04-05,0.00022946673742824165
2020-04-05,2020-04-06,0.0001997404435534
2020-04-06,2020-04-07,0.0002376734070818
2020-04-07,2020-04-08,8.796430336922265e-05
2020-04-08,2020-04-09,0.0002542451790271
2020-04-09,2020-04-10,0.0002598007759578
2020-04-10,2020-04-11,0.0002245457994364
2020-04-11,2020-04-12,8.052203793087965e-05
2020-04-12,2020-04-13,0.0001731175245338
2020-04-13,2020-04-14,0.0001662001801846
2020-04-14,2020-04-15,3.486284620866045e-05
2020-04-15,2020-04-16,0.0002678949908063
2020-04-16,2020-04-17,0.000123890316895
2020-04-17,2020-04-18,0.00017587148374874687
2020-04-18,2020-04-19,0.0002324056340202
2020-04-19,2020-04-20,0.00017344342267655913
2020-04-20,2020-04-21,0.0001475444891321
2020-04-21,2020-04-22,0.000175335671632
2020-04-22,2020-04-23,0.00018161125305328547
2020-04-23,2020-04-24,0.0001240932385939
2020-04-24,2020-04-25,0.00018167491848127606
2020-04-25,2020-04-26,8.227304672291775e-05
2020-04-26,2020-04-27,0.0002546782381673
2020-04-27,2020-04-28,0.0001041445564279
2020-04-28,2020-04-29,0.0002610728492226
2020-04-29,2020-04-30,0.000188795514088
2020-04-30,2020-05-01,0.0002113822435954
2020-05-01,2020-05-02,0.00019207241403883176
2020-05-02,2020-05-03,0.000137842715788
2020-05-03,2020-05-04,0.0001706958401754
2020-05-04,2020-05-05,0.0002513358555712
2020-05-05,2020-05-06,0.0002260526674694
2020-05-06,2020-05-07,0.00018882735272281176
2020-05-07,2020-05-08,0.000209638022024
2020-05-08,2020-05-09,0.000181374691449
2020-05-09,2020-05-10,0.0001614477388997
2020-05-10,2020-05-11,0.0001508955126105
2020-05-11,2020-05-12,0.00018894608016705998
2020-05-12,2020-05-13,3.5199528618012745e-05
2020-05-13,2020-05-14,0.0001693869525116903
2020-05-14,2020-05-15,0.0003179761014191
2020-05-15,2020-05-16,0.00018940177313736808
2020-05-16,2020-05-17,0.00019174001475761408
2020-05-17,2020-05-18,0.00018322632321281611
2020-05-18,2020-05-19,0.00017608859917005211
2020-05-19,2020-05-20,0.00017608859917005211
2020-05-20,2020-05-21,0.0001033480740311
2020-05-21,2020-05-22,0.00015377339111568254
2020-05-22,2020-05-23,8.66147763902677e-05
2020-05-23,2020-05-24,4.228610866280257e-05
2020-05-24,2020-05-25,7.186250182094797e-05
2020-05-25,2020-05-26,0.00012441751246484366
2020-05-26,2020-05-27,9.830472381415306e-05
2020-05-27,2020-05-28,7.762061057351947e-05
2020-05-28,2020-05-29,0.0001257760228067
2020-05-29,2020-05-30,8.280047277191155e-05
2020-05-30,2020-05-31,0.0001363006705701
2020-05-31,2020-06-01,3.3024332557775786e-05
2020-06-01,2020-06-02,0.0001249483113619
2020-06-02,2020-06-03,0.0001521028367524
2020-06-03,2020-06-04,0.00018557282287
2020-06-04,2020-06-05,0.0001579337322207
2020-06-05,2020-06-06,3.4631129143470136e-05
2020-06-06,2020-06-07,0.0001099105150402391
2020-06-07,2020-06-08,0.0001358092247917
2020-06-08,2020-06-09,0.000113320015129107
2020-06-09,2020-06-10,3.850659401201024e-05
2020-06-10,2020-06-11,0.00010816301270519676
2020-06-11,2020-06-12,0.000110981072697784
2020-06-12,2020-06-13,9.354616622227176e-05
2020-06-13,2020-06-14,6.157871104885207e-05
2020-06-14,2020-06-15,0.0001264302945275
2020-06-15,2020-06-16,0.0001459403152496
2020-06-16,2020-06-17,9.929702090201304e-05
2020-06-17,2020-06-18,9.092034785648634e-05
2020-06-18,2020-06-19,9.493949738530122e-05
2020-06-19,2020-06-20,0.0001364001245971
2020-06-20,2020-06-21,0.0001352342737809
2020-06-21,2020-06-22,0.00010407199710294191
2020-06-22,2020-06-23,8.434132867284016e-05
2020-06-23,2020-06-24,0.00010980133893554565
2020-06-24,2020-06-25,6.61390923989288e-05
2020-06-25,2020-06-26,0.00010637545470762778
2020-06-26,2020-06-27,5.455612209385369e-05
2020-06-27,2020-06-28,0.0001220633557067
2020-06-28,2020-06-29,4.474011215749518e-05
2020-06-29,2020-06-30,0.0001088996022513
2020-06-30,2020-07-01,9.725416997424108e-05
2020-07-01,2020-07-02,9.340914470811852e-05
2020-07-02,2020-07-03,8.337834206299028e-05
2020-07-03,2020-07-04,8.386458555849641e-05
2020-07-04,2020-07-05,2.4848871056950524e-05
2020-07-05,2020-07-06,5.4773171851528646e-05
2020-07-06,2020-07-07,6.637392852224384e-05
2020-07-07,2020-07-08,7.653515733241891e-05
2020-07-08,2020-07-09,0.0001795866349082
2020-07-09,2020-07-10,0.0001715035323738
2020-07-10,2020-07-11,9.102751519993518e-05
2020-07-11,2020-07-12,0.000134579887995
2020-07-12,2020-07-13,0.0001692792500138
2020-07-13,2020-07-14,0.0001736016456568
2020-07-14,2020-07-15,6.97088100830517e-05
2020-07-15,2020-07-16,0.0001421662877053
2020-07-16,2020-07-17,0.00011481428886355397
2020-07-17,2020-07-18,6.01513546915964e-05
2020-07-18,2020-07-19,0.0001219443554417
2020-07-19,2020-07-20,3.638074435609476e-05
2020-07-20,2020-07-21,0.00012589025032253427
2020-07-21,2020-07-22,0.0001192174470892
2020-07-22,2020-07-23,0.00011411442033694922
2020-07-23,2020-07-24,0.0001306206172131
2020-07-24,2020-07-25,9.078126382696591e-05
2020-07-25,2020-07-26,0.00010495250289597875
2020-07-26,2020-07-27,9.637136005087609e-05
2020-07-27,2020-07-28,0.00010018029576056528
2020-07-28,2020-07-29,9.318263043644283e-05
2020-07-29,2020-07-30,9.318263043644283e-05
2020-07-30,2020-07-31,-9.994447453810875e-06
2020-07-31,2020-08-01,4.451502214499799e-05
2020-08-01,2020-08-02,7.168660197888128e-05
2020-08-02,2020-08-03,7.44710841332224e-05
2020-08-03,2020-08-04,6.552181154202688e-05
2020-08-04,2020-08-05,6.552181154202688e-05
2020-08-05,2020-08-06,4.924711012425859e-05
2020-08-06,2020-08-07,3.540239222335615e-05
2020-08-07,2020-08-08,0.0002127391498214
2020-08-08,2020-08-09,7.973658162286711e-05
