Current Date,Next Date,HCHO reading
2019-04-08,2019-04-09,0.0001144722790134
2019-04-09,2019-04-10,0.0001200443096818
2019-04-10,2019-04-11,0.0001258257230518
2019-04-11,2019-04-12,0.0001139869859016
2019-04-12,2019-04-13,4.419480080409889e-05
2019-04-13,2019-04-14,0.0002340769951976
2019-04-14,2019-04-15,0.00012014944000982522
2019-04-15,2019-04-16,0.00011584207659568205
2019-04-16,2019-04-17,0.00011547430869212026
2019-04-17,2019-04-18,0.00011788062758939316
2019-04-18,2019-04-19,0.0001535071864358
2019-04-19,2019-04-20,7.74113813114089e-05
2019-04-20,2019-04-21,0.0001863054640125
2019-04-21,2019-04-22,0.00013191910579957598
2019-04-22,2019-04-23,0.0001652940389907
2019-04-23,2019-04-24,0.0001124862276603
2019-04-24,2019-04-25,8.913878220229596e-05
2019-04-25,2019-04-26,0.0002143694129051
2019-04-26,2019-04-27,0.0002859985897716
2019-04-27,2019-04-28,0.0002085683732311
2019-04-28,2019-04-29,0.00016589771739120054
2019-04-29,2019-04-30,0.00016589771739120054
2019-04-30,2019-05-01,0.00016589771739120054
2019-05-01,2019-05-02,0.0001988965426281
2019-05-02,2019-05-03,0.0002454874023507
2019-05-03,2019-05-04,0.0001160287678308
2019-05-04,2019-05-05,0.0002114881995743
2019-05-05,2019-05-06,0.00016900388397
2019-05-06,2019-05-07,1.702930427527027e-05
2019-05-07,2019-05-08,7.570836612015874e-05
2019-05-08,2019-05-09,0.0001174841341889
2019-05-09,2019-05-10,0.000157735329769
2019-05-10,2019-05-11,0.0001060651973052
2019-05-11,2019-05-12,0.00014665342489
2019-05-12,2019-05-13,7.439157444817701e-05
2019-05-13,2019-05-14,0.0001995106278082
2019-05-14,2019-05-15,0.000164325904366
2019-05-15,2019-05-16,0.0001545511305832
2019-05-16,2019-05-17,0.0001435340795952
2019-05-17,2019-05-18,0.0001514099438506
2019-05-18,2019-05-19,0.0001098419014792
2019-05-19,2019-05-20,5.791861019252046e-05
2019-05-20,2019-05-21,0.0001248362370031
2019-05-21,2019-05-22,0.0001156197332824
2019-05-22,2019-05-23,9.863870001507711e-05
2019-05-23,2019-05-24,0.0001237593624613
2019-05-24,2019-05-25,3.835235777056108e-05
2019-05-25,2019-05-26,0.0001358998694667
2019-05-26,2019-05-27,9.303622604040064e-05
2019-05-27,2019-05-28,0.000159618317985
2019-05-28,2019-05-29,0.000131798935005
2019-05-29,2019-05-30,9.061302230824714e-05
2019-05-30,2019-05-31,0.0001368521347996
2019-05-31,2019-06-01,0.0001259742388404
2019-06-01,2019-06-02,0.0001966603343031
2019-06-02,2019-06-03,0.0001640300757226
2019-06-03,2019-06-04,0.0001551109977013
2019-06-04,2019-06-05,0.0001165760031745
2019-06-05,2019-06-06,0.0001112241824372
2019-06-06,2019-06-07,0.0001022550155451
2019-06-07,2019-06-08,0.0001159938423342
2019-06-08,2019-06-09,0.0001392798995803
2019-06-09,2019-06-10,5.761768451360933e-05
2019-06-10,2019-06-11,0.0001260156192716797
2019-06-11,2019-06-12,4.8544600631062886e-05
2019-06-12,2019-06-13,0.0001078424725465
2019-06-13,2019-06-14,7.374061697700919e-05
2019-06-14,2019-06-15,4.7502897204355495e-05
2019-06-15,2019-06-16,0.0001292975146815
2019-06-16,2019-06-17,0.0002202266714712
2019-06-17,2019-06-18,0.00010662841809947638
2019-06-18,2019-06-19,0.0002036400237456
2019-06-19,2019-06-20,0.0001123946023348
2019-06-20,2019-06-21,0.0001876187088844
2019-06-21,2019-06-22,0.0001733515751913
2019-06-22,2019-06-23,1.5476107811512605e-05
2019-06-23,2019-06-24,9.300714901550795e-05
2019-06-24,2019-06-25,5.381581219911672e-05
2019-06-25,2019-06-26,0.0001516456644825
2019-06-26,2019-06-27,0.0001209721318545
2019-06-27,2019-06-28,0.0001720899596635
2019-06-28,2019-06-29,3.689719525098189e-05
2019-06-29,2019-06-30,7.656794356458074e-05
2019-06-30,2019-07-01,0.0001368424132708
2019-07-01,2019-07-02,4.255496157286016e-05
2019-07-02,2019-07-03,0.0001390787240777
2019-07-03,2019-07-04,7.435309400163319e-05
2019-07-04,2019-07-05,0.0002544927540662
2019-07-05,2019-07-06,0.000122193850044
2019-07-06,2019-07-07,7.592304909765967e-05
2019-07-07,2019-07-08,0.0002034129263254
2019-07-08,2019-07-09,0.0002030562734661
2019-07-09,2019-07-10,5.471285506186256e-05
2019-07-10,2019-07-11,0.0001559236334547
2019-07-11,2019-07-12,0.0001207392084975
2019-07-12,2019-07-13,7.630160044893572e-05
2019-07-13,2019-07-14,-2.341601066291332e-05
2019-07-14,2019-07-15,9.049643374922508e-05
2019-07-15,2019-07-16,0.00011734913896252523
2019-07-16,2019-07-17,0.0001390345186323
2019-07-17,2019-07-18,0.0001540096180886
2019-07-18,2019-07-19,0.0002434912129692
2019-07-19,2019-07-20,0.0001078141072689
2019-07-20,2019-07-21,2.5116405665760293e-05
2019-07-21,2019-07-22,0.0002377687487751
2019-07-22,2019-07-23,0.00012066177062611888
2019-07-23,2019-07-24,9.049237826246958e-06
2019-07-24,2019-07-25,-3.688730929187403e-05
2019-07-25,2019-07-26,0.0001048273957907
2019-07-26,2019-07-27,0.00010747203694741582
2019-07-27,2019-07-28,0.00010935821508054812
2019-07-28,2019-07-29,0.0001186017249606
2019-07-29,2019-07-30,0.0001183805075804
2019-07-30,2019-07-31,0.0001032662679172
2019-07-31,2019-08-01,0.0001377066819993
2019-08-01,2019-08-02,0.0001351723524676
2019-08-02,2019-08-03,0.000116106075013
2019-08-03,2019-08-04,0.0001183734064142
2019-08-04,2019-08-05,6.58087166575807e-05
2019-08-05,2019-08-06,9.813558195087067e-05
2019-08-06,2019-08-07,0.0001086310411472
2019-08-07,2019-08-08,6.46701308389711e-05
2019-08-08,2019-08-09,0.00010867169049960518
2019-08-09,2019-08-10,-8.249573147622868e-05
2019-08-10,2019-08-11,8.85619448559223e-05
2019-08-11,2019-08-12,0.000142304485124
2019-08-12,2019-08-13,2.4865400132569957e-05
2019-08-13,2019-08-14,9.022879799898222e-05
2019-08-14,2019-08-15,0.0001876534186109
2019-08-15,2019-08-16,7.511974202659571e-05
2019-08-16,2019-08-17,0.0001086745605181
2019-08-17,2019-08-18,7.996131610234337e-05
2019-08-18,2019-08-19,7.996131610234337e-05
2019-08-19,2019-08-20,0.0001110632407889
2019-08-20,2019-08-21,0.00018575520416
2019-08-21,2019-08-22,3.917125229114317e-05
2019-08-22,2019-08-23,7.048780710564972e-05
2019-08-23,2019-08-24,0.00010353239087568407
2019-08-24,2019-08-25,7.846579282722695e-05
2019-08-25,2019-08-26,0.00010083956995065571
2019-08-26,2019-08-27,0.0002461919624407
2019-08-27,2019-08-28,9.172851680612364e-05
2019-08-28,2019-08-29,0.0001148645732853
2019-08-29,2019-08-30,0.0001247019287976
2019-08-30,2019-08-31,0.0002070177371229
2019-08-31,2019-09-01,6.757294356260129e-05
2019-09-01,2019-09-02,9.966949182929296e-05
2019-09-02,2019-09-03,9.48163745458477e-06
2019-09-03,2019-09-04,4.181980725440833e-05
2019-09-04,2019-09-05,8.869799352802163e-05
2019-09-05,2019-09-06,0.0001149830762089
2019-09-06,2019-09-07,0.0001018931316744
2019-09-07,2019-09-08,0.0001013318307875
2019-09-08,2019-09-09,0.000239638560676
2019-09-09,2019-09-10,0.0001765346836268
2019-09-10,2019-09-11,9.232570238984924e-05
2019-09-11,2019-09-12,0.000223198062169
2019-09-12,2019-09-13,0.00011531353887575787
2019-09-13,2019-09-14,0.0001246420319817
2019-09-14,2019-09-15,7.94366696924097e-05
2019-09-15,2019-09-16,0.00012958035564609674
2019-09-16,2019-09-17,0.0001951034814127
2019-09-17,2019-09-18,0.0001542544946681
2019-09-18,2019-09-19,0.0001488358649078459
2019-09-19,2019-09-20,0.0001016323088442
2019-09-20,2019-09-21,0.0001397349276077
2019-09-21,2019-09-22,8.641377580871453e-05
2019-09-22,2019-09-23,2.716028334975636e-05
2019-09-23,2019-09-24,0.000204094280325
2019-09-24,2019-09-25,0.0002064039882837
2019-09-25,2019-09-26,0.0001424558694948
2019-09-26,2019-09-27,4.018612465001314e-05
2019-09-27,2019-09-28,0.0001770148038261
2019-09-28,2019-09-29,6.697083927359867e-05
2019-09-29,2019-09-30,0.0001261903610584
2019-09-30,2019-10-01,6.428278947996395e-05
2019-10-01,2019-10-02,0.0001908562545801
2019-10-02,2019-10-03,0.0001041056247658
2019-10-03,2019-10-04,9.8657740674029e-05
2019-10-04,2019-10-05,0.00012069824664677176
2019-10-05,2019-10-06,0.0002233050944135
2019-10-06,2019-10-07,0.0001386186361566
2019-10-07,2019-10-08,7.252961063784398e-05
2019-10-08,2019-10-09,2.5917522151679207e-05
2019-10-09,2019-10-10,0.0001020384592046
2019-10-10,2019-10-11,9.745117648319954e-05
2019-10-11,2019-10-12,0.00011372095968770728
2019-10-12,2019-10-13,0.0001696544460041
2019-10-13,2019-10-14,0.0001529578786372
2019-10-14,2019-10-15,7.782266683929926e-05
2019-10-15,2019-10-16,0.0001368353405268
2019-10-16,2019-10-17,0.0001131045475807
2019-10-17,2019-10-18,0.00013765566502523517
2019-10-18,2019-10-19,-2.282798298896996e-05
2019-10-19,2019-10-20,9.664903000924429e-05
2019-10-20,2019-10-21,0.0001541111813663
2019-10-21,2019-10-22,0.0001145547858341
2019-10-22,2019-10-23,0.0001031188141709208
2019-10-23,2019-10-24,0.00011369873429956852
2019-10-24,2019-10-25,0.00010766603861325293
2019-10-25,2019-10-26,0.00010077843779204771
2019-10-26,2019-10-27,9.425600768640368e-05
2019-10-27,2019-10-28,0.00010392528356067904
2019-10-28,2019-10-29,0.00013340717397409
2019-10-29,2019-10-30,0.000136790945039655
2019-10-30,2019-10-31,8.396109648063693e-05
2019-10-31,2019-11-01,0.0001071808842868
2019-11-01,2019-11-02,5.721617086763104e-05
2019-11-02,2019-11-03,0.00018980171826092802
2019-11-03,2019-11-04,0.0001413133447619
2019-11-04,2019-11-05,0.0001790249567583
2019-11-05,2019-11-06,0.0001182474382087
2019-11-06,2019-11-07,0.00012199801582882659
2019-11-07,2019-11-08,0.0001084960387104
2019-11-08,2019-11-09,7.939661009261529e-05
2019-11-09,2019-11-10,9.628330175365472e-05
2019-11-10,2019-11-11,0.0001489547322394
2019-11-11,2019-11-12,0.0001145354375901
2019-11-12,2019-11-13,3.627854534462018e-05
2019-11-13,2019-11-14,7.457968681128611e-05
2019-11-14,2019-11-15,5.2863632863093296e-05
2019-11-15,2019-11-16,8.390173002226025e-05
2019-11-16,2019-11-17,7.534675357162468e-05
2019-11-17,2019-11-18,2.8477109624470544e-05
2019-11-18,2019-11-19,7.983760829334896e-05
2019-11-19,2019-11-20,-1.361432308998801e-05
2019-11-20,2019-11-21,7.283653569244713e-05
2019-11-21,2019-11-22,0.0001132589969013
2019-11-22,2019-11-23,7.22713704886636e-05
2019-11-23,2019-11-24,6.720660393144884e-05
2019-11-24,2019-11-25,9.573606114580974e-05
2019-11-25,2019-11-26,6.64027632515547e-05
2019-11-26,2019-11-27,8.127656231572079e-05
2019-11-27,2019-11-28,8.666479335917291e-05
2019-11-28,2019-11-29,8.170607593017871e-05
2019-11-29,2019-11-30,6.933860241039097e-05
2019-11-30,2019-12-01,7.387876827549323e-05
2019-12-01,2019-12-02,0.0001333858004159
2019-12-02,2019-12-03,6.549829483625705e-05
2019-12-03,2019-12-04,-2.99740719356123e-07
2019-12-04,2019-12-05,9.558982376789902e-05
2019-12-05,2019-12-06,7.852936388700344e-05
2019-12-06,2019-12-07,7.994470888144777e-05
2019-12-07,2019-12-08,7.768880141511033e-05
2019-12-08,2019-12-09,0.0001609117708556
2019-12-09,2019-12-10,0.0001571960593057
2019-12-10,2019-12-11,4.10346731297695e-07
2019-12-11,2019-12-12,3.029622089801236e-05
2019-12-12,2019-12-13,1.536977340076943e-05
2019-12-13,2019-12-14,0.0001111453817685
2019-12-14,2019-12-15,5.320202765091407e-05
2019-12-15,2019-12-16,6.931351818437072e-05
2019-12-16,2019-12-17,5.590905732004465e-05
2019-12-17,2019-12-18,9.214134444582346e-05
2019-12-18,2019-12-19,6.162059586639167e-05
2019-12-19,2019-12-20,2.8043497225145537e-05
2019-12-20,2019-12-21,8.312530864536861e-05
2019-12-21,2019-12-22,3.721440905146948e-05
2019-12-22,2019-12-23,-1.0732495861167985e-06
2019-12-23,2019-12-24,5.154494242602932e-05
2019-12-24,2019-12-25,3.100287305535599e-05
2019-12-25,2019-12-26,5.523312454428967e-05
2019-12-26,2019-12-27,4.768726648762822e-05
2019-12-27,2019-12-28,7.22078645114703e-05
2019-12-28,2019-12-29,-4.180819025054343e-05
2019-12-29,2019-12-30,5.944276932800953e-05
2019-12-30,2019-12-31,0.0001503228078198
2019-12-31,2020-01-01,3.012889830609655e-05
2020-01-01,2020-01-02,6.07809343831119e-05
2020-01-02,2020-01-03,3.022036121227345e-05
2020-01-03,2020-01-04,7.361897991000321e-05
2020-01-04,2020-01-05,0.0001235593837431
2020-01-05,2020-01-06,6.968034707922025e-05
2020-01-06,2020-01-07,9.119523378491165e-05
2020-01-07,2020-01-08,3.2413331497058004e-05
2020-01-08,2020-01-09,5.35320439144841e-05
2020-01-09,2020-01-10,0.0001050410364561
2020-01-10,2020-01-11,7.864959183447392e-05
2020-01-11,2020-01-12,6.714492940318377e-05
2020-01-12,2020-01-13,3.044130744305504e-05
2020-01-13,2020-01-14,0.0001092772708506
2020-01-14,2020-01-15,6.410663685856748e-05
2020-01-15,2020-01-16,0.0001420443257526
2020-01-16,2020-01-17,5.739002299971991e-05
2020-01-17,2020-01-18,7.507633982283118e-05
2020-01-18,2020-01-19,7.556688461770491e-05
2020-01-19,2020-01-20,0.0001460368414682
2020-01-20,2020-01-21,8.89642730590793e-05
2020-01-21,2020-01-22,2.802498241682089e-05
2020-01-22,2020-01-23,7.276936700326589e-05
2020-01-23,2020-01-24,5.884781888916208e-05
2020-01-24,2020-01-25,5.8717714434653554e-05
2020-01-25,2020-01-26,2.5680743881805907e-06
2020-01-26,2020-01-27,0.0001065773462983
2020-01-27,2020-01-28,0.000147917656492
2020-01-28,2020-01-29,2.9533241159607285e-05
2020-01-29,2020-01-30,3.796049862752424e-05
2020-01-30,2020-01-31,0.0001245577021089
2020-01-31,2020-02-01,0.0001126970803708
2020-02-01,2020-02-02,1.1717778452311668e-05
2020-02-02,2020-02-03,9.831765912236986e-05
2020-02-03,2020-02-04,7.736079590048673e-05
2020-02-04,2020-02-05,2.9988230685762445e-05
2020-02-05,2020-02-06,8.956994815171178e-05
2020-02-06,2020-02-07,8.528782290904746e-05
2020-02-07,2020-02-08,9.3158948421858e-05
2020-02-08,2020-02-09,0.0001329977308455
2020-02-09,2020-02-10,9.167230343631064e-05
2020-02-10,2020-02-11,0.0001125273331997
2020-02-11,2020-02-12,0.0001035618011263
2020-02-12,2020-02-13,6.440133732753425e-05
2020-02-13,2020-02-14,3.520372026683198e-05
2020-02-14,2020-02-15,0.000106214987672
2020-02-15,2020-02-16,0.0001893338994924
2020-02-16,2020-02-17,0.0001140696498879
2020-02-17,2020-02-18,-8.743220045472609e-06
2020-02-18,2020-02-19,1.2907148991958043e-05
2020-02-19,2020-02-20,8.332787016719929e-05
2020-02-20,2020-02-21,7.274293530834045e-05
2020-02-21,2020-02-22,7.197227846448283e-05
2020-02-22,2020-02-23,8.347691265239883e-05
2020-02-23,2020-02-24,7.737244344265608e-05
2020-02-24,2020-02-25,5.757930667226468e-05
2020-02-25,2020-02-26,7.725994739420634e-05
2020-02-26,2020-02-27,3.9804097462514446e-05
2020-02-27,2020-02-28,7.14237709270203e-05
2020-02-28,2020-02-29,8.843012933605321e-05
2020-02-29,2020-03-01,4.356641756778726e-05
2020-03-01,2020-03-02,2.8814101559467734e-05
2020-03-02,2020-03-03,0.0001684369345094
2020-03-03,2020-03-04,0.0001862468556344
2020-03-04,2020-03-05,0.0001644682594244
2020-03-05,2020-03-06,0.0002324229845154
2020-03-06,2020-03-07,0.0001449451848775
2020-03-07,2020-03-08,7.774251157396505e-05
2020-03-08,2020-03-09,0.0001072160492804
2020-03-09,2020-03-10,0.0001103523057295
2020-03-10,2020-03-11,9.90231858816019e-05
2020-03-11,2020-03-12,7.955342544761896e-05
2020-03-12,2020-03-13,0.0001496994078351
2020-03-13,2020-03-14,9.842867081587472e-05
2020-03-14,2020-03-15,0.0001332711000619
2020-03-15,2020-03-16,1.8956272504751883e-05
2020-03-16,2020-03-17,8.713500469213551e-05
2020-03-17,2020-03-18,0.0001123207601274
2020-03-18,2020-03-19,0.0001294944422762
2020-03-19,2020-03-20,0.0001202206094906
2020-03-20,2020-03-21,0.000103826284466
2020-03-21,2020-03-22,9.956436540570198e-05
2020-03-22,2020-03-23,0.0001300715553382
2020-03-23,2020-03-24,7.174089589571813e-05
2020-03-24,2020-03-25,0.0001758335219706
2020-03-25,2020-03-26,0.0001529355307339
2020-03-26,2020-03-27,8.282055702708246e-05
2020-03-27,2020-03-28,6.972330897534165e-05
2020-03-28,2020-03-29,0.0001057945951732
2020-03-29,2020-03-30,0.0001576527019665
2020-03-30,2020-03-31,6.158150381875033e-05
2020-03-31,2020-04-01,0.0001108522401885
2020-04-01,2020-04-02,0.0001027608751676
2020-04-02,2020-04-03,0.0001227403517949
2020-04-03,2020-04-04,0.0002529422725345
2020-04-04,2020-04-05,0.0001222815296038827
2020-04-05,2020-04-06,0.0002338340740797
2020-04-06,2020-04-07,0.0001683892937898
2020-04-07,2020-04-08,9.056911133839808e-05
2020-04-08,2020-04-09,0.0001290781152126
2020-04-09,2020-04-10,4.690559231945951e-05
2020-04-10,2020-04-11,0.0001520213258079
2020-04-11,2020-04-12,5.027964589964536e-05
2020-04-12,2020-04-13,4.513961560020827e-05
2020-04-13,2020-04-14,0.0001631164219124
2020-04-14,2020-04-15,0.000283783996495
2020-04-15,2020-04-16,0.0001159449377934
2020-04-16,2020-04-17,0.0001154208731447
2020-04-17,2020-04-18,0.0001165165123235
2020-04-18,2020-04-19,8.968148767499954e-05
2020-04-19,2020-04-20,0.00011653813629351756
2020-04-20,2020-04-21,0.0001520928384092
2020-04-21,2020-04-22,0.0002415162310073
2020-04-22,2020-04-23,0.00013868308055165938
2020-04-23,2020-04-24,0.0001099499021614
2020-04-24,2020-04-25,0.0001060280670544
2020-04-25,2020-04-26,-3.452225587387767e-05
2020-04-26,2020-04-27,0.0002320451333913
2020-04-27,2020-04-28,0.0002090258749655
2020-04-28,2020-04-29,0.0002639297938365
2020-04-29,2020-04-30,0.0001324997248577
2020-04-30,2020-05-01,0.00015022467974844218
2020-05-01,2020-05-02,0.0001789679199394
2020-05-02,2020-05-03,0.000196557603559
2020-05-03,2020-05-04,0.000109154347012
2020-05-04,2020-05-05,0.000166265690893
2020-05-05,2020-05-06,0.0001238404944844
2020-05-06,2020-05-07,0.0001016972921468
2020-05-07,2020-05-08,0.0001067815218725
2020-05-08,2020-05-09,-4.834844794744359e-06
2020-05-09,2020-05-10,0.0001331738381342
2020-05-10,2020-05-11,0.00013709394381279595
2020-05-11,2020-05-12,0.00012441035881042555
2020-05-12,2020-05-13,0.0001235115403607284
2020-05-13,2020-05-14,4.8143049467005975e-05
2020-05-14,2020-05-15,0.0001348957997132
2020-05-15,2020-05-16,1.2380205516959338e-05
2020-05-16,2020-05-17,9.137144971481343e-05
2020-05-17,2020-05-18,9.437205410325703e-05
2020-05-18,2020-05-19,9.935139374610612e-06
2020-05-19,2020-05-20,0.0001866653264254
2020-05-20,2020-05-21,9.984176586684292e-05
2020-05-21,2020-05-22,0.0001535994041582
2020-05-22,2020-05-23,7.777206176159074e-05
2020-05-23,2020-05-24,0.0001829154374963
2020-05-24,2020-05-25,0.0002101905479669
2020-05-25,2020-05-26,0.0001945721247896
2020-05-26,2020-05-27,9.97743855857502e-05
2020-05-27,2020-05-28,0.0002349140331831
2020-05-28,2020-05-29,0.0002475788880573
2020-05-29,2020-05-30,9.553155879928772e-05
2020-05-30,2020-05-31,6.485041436881364e-05
2020-05-31,2020-06-01,7.680545336460125e-05
2020-06-01,2020-06-02,6.290528738022413e-05
2020-06-02,2020-06-03,5.548681821372904e-05
2020-06-03,2020-06-04,7.928967046339835e-05
2020-06-04,2020-06-05,4.191963136128963e-05
2020-06-05,2020-06-06,7.336405521076968e-05
2020-06-06,2020-06-07,9.408242415913266e-05
2020-06-07,2020-06-08,5.9975120876535073e-05
2020-06-08,2020-06-09,0.0001025361008137
2020-06-09,2020-06-10,0.0001555771223399
2020-06-10,2020-06-11,8.01936381126151e-05
2020-06-11,2020-06-12,7.879928168655395e-05
2020-06-12,2020-06-13,8.019416841832799e-05
2020-06-13,2020-06-14,0.0001193466506037
2020-06-14,2020-06-15,0.0001056400904104
2020-06-15,2020-06-16,4.3203978374383726e-05
2020-06-16,2020-06-17,0.000106470346262
2020-06-17,2020-06-18,8.606755502567851e-05
2020-06-18,2020-06-19,0.0001537568275644
2020-06-19,2020-06-20,0.0001995695912848
2020-06-20,2020-06-21,0.0002806105792137
2020-06-21,2020-06-22,0.0002159666037065
2020-06-22,2020-06-23,2.599099656155993e-05
2020-06-23,2020-06-24,0.00013366232190071222
2020-06-24,2020-06-25,0.00013366232190071222
2020-06-25,2020-06-26,0.00013366232190071222
2020-06-26,2020-06-27,0.0001053230766341
2020-06-27,2020-06-28,0.0001892565522346
2020-06-28,2020-06-29,8.38386486519902e-05
2020-06-29,2020-06-30,5.390430190512162e-05
2020-06-30,2020-07-01,6.087503383036571e-07
2020-07-01,2020-07-02,0.0001555921192232
2020-07-02,2020-07-03,0.0001006371466017
2020-07-03,2020-07-04,0.0001625763301523
2020-07-04,2020-07-05,9.752532470031949e-05
2020-07-05,2020-07-06,0.0001256631641689
2020-07-06,2020-07-07,0.0002094621474927
2020-07-07,2020-07-08,0.0001121799219966
2020-07-08,2020-07-09,0.0001180947417635923
2020-07-09,2020-07-10,0.0001096902229289
2020-07-10,2020-07-11,0.000168233264325
2020-07-11,2020-07-12,6.57890046889866e-05
2020-07-12,2020-07-13,0.0001280705970486
2020-07-13,2020-07-14,0.00013378939186268866
2020-07-14,2020-07-15,9.572750509226032e-05
2020-07-15,2020-07-16,0.0002100240482514
2020-07-16,2020-07-17,0.0001360933195548163
2020-07-17,2020-07-18,7.072853741213175e-05
2020-07-18,2020-07-19,0.000128548829336
2020-07-19,2020-07-20,6.917711054413058e-05
2020-07-20,2020-07-21,8.196033469791825e-05
2020-07-21,2020-07-22,8.094288597720013e-05
2020-07-22,2020-07-23,9.657327828003524e-05
2020-07-23,2020-07-24,0.0001624457679209
2020-07-24,2020-07-25,3.102851971107136e-05
2020-07-25,2020-07-26,8.462243179580669e-05
2020-07-26,2020-07-27,0.0001252621670997
2020-07-27,2020-07-28,9.084737101771016e-05
2020-07-28,2020-07-29,9.292156670841857e-05
2020-07-29,2020-07-30,9.292156670841857e-05
2020-07-30,2020-07-31,6.849609548364072e-05
2020-07-31,2020-08-01,0.0001836154119793
2020-08-01,2020-08-02,9.895708212557492e-05
2020-08-02,2020-08-03,0.00010227910113909393
